,summary,Mitigation,Impacts,Hazard,Causes,word
+1828,2.030078641420765,0.19257802115907544,0.24476392253397636,-0.11791275540610222,0.09505063997346444,+1828
tei… +1828,2.030078641420765,0.19257802115907544,0.24476392253397636,-0.11791275540610222,0.09505063997346444,tei… +1828
+1828 char+s,2.025967585484722,0.19460514664721584,0.24679104802211682,-0.11837801732679303,0.09461641559349457,+1828 char+s
sorg+t dauer+frost,3.5436153344564287,-0.364494933834466,-0.31230903245956493,-0.12236246099961566,0.324850362209307,sorg+t dauer+frost
dauer+frost eisig+e,3.9392866628534007,-0.4703471038025461,-0.4181612024276449,-0.09719097042308668,0.3188151813960865,dauer+frost eisig+e
kälte bestimm+en,4.685568987723729,-0.6438348040579558,-0.5916489026830545,-0.08575355966633867,0.34181151544408533,kälte bestimm+en
sag+t zweistellig+e,3.7789548469749885,-0.42879492281175113,-0.37660902143685,-0.1691091738265057,0.39774330879875697,sag+t zweistellig+e
zweistellig+e minus+grad+e,4.18671436792477,-0.5312637128410883,-0.4790778114661873,-0.06497611716241894,0.2890974818150112,zweistellig+e minus+grad+e
minus+grad+e dauer+frost,4.039443080539325,-0.4954542780404834,-0.4432683766655824,-0.11218560049406974,0.34431122228661565,minus+grad+e dauer+frost
dauer+frost weit+en,3.7656865862909816,-0.42527765178434673,-0.3730917504094455,-0.21408638535120625,0.44609749278904615,dauer+frost weit+en
deutschland+s voraus,3.7012199239088024,-0.40800992139404574,-0.35582402001914465,-0.2806807468610718,0.5074902548264267,deutschland+s voraus
Deutschland…,2.2197338602304955,0.1032652471599348,0.15545114853483588,-0.14939981841272423,0.191086075114863,Deutschland…
teil+en deutschland…,2.2197338602304955,0.1032652471599348,0.15545114853483588,-0.14939981841272423,0.191086075114863,teil+en deutschland…
+1198,2.2000872776771176,0.11215552182976475,0.1643414232046659,-0.15195625035820923,0.19039058219763952,+1198
deutschland… +1198,2.2000872776771176,0.11215552182976475,0.1643414232046659,-0.15195625035820923,0.19039058219763952,deutschland… +1198
+1198 char+s,2.192468037422201,0.11562468606328072,0.16781058743818192,-0.1529610694462472,0.1901163379156494,+1198 char+s
winter+einbruch jahr+es+beginn,3.3965228341450677,-0.3220996593936656,-0.2699137580187644,-0.2808872680341425,0.48834675319345583,winter+einbruch jahr+es+beginn
jahr+es+beginn schnee,4.50469581770766,-0.604467814660516,-0.552281913285615,-0.1127948046607677,0.3685764654895474,jahr+es+beginn schnee
kälte deutschland,3.022544861556983,-0.2054465928514371,-0.15326069147653595,-0.21163608984437074,0.3869689785194208,kälte deutschland
sonntag meist,2.6042541683909817,-0.05649377341350547,-0.004307872038604268,-0.22718906982098114,0.3562566530198683,sonntag meist
bedeck+t bleib+en,2.477992417125586,-0.006796170045260598,0.04538973132964052,-0.22735143391168214,0.3382958549706826,bedeck+t bleib+en
bleib+en deutsch+e,3.0076818282944378,-0.20051707224638105,-0.14833117087148012,-0.10050268617574616,0.24557160067258602,bleib+en deutsch+e
mitt…,3.0187235304362385,-0.20418151691624017,-0.15199561554133903,-0.08327261650503807,0.22171933239446207,mitt…
dwd mitt…,2.367569320576794,0.03878872735443355,0.0909746287293345,-0.22532304483354051,0.31815314942673895,dwd mitt…
mitt… +1082,2.35439033627822,0.044370739686793254,0.09655664106169451,-0.22493810610597997,0.31544063549983753,mitt… +1082
Verkehrseinschränkungen,3.5228247374489365,-0.3586105969445572,-0.3064246955696561,-0.40618681886369995,0.6004729081187353,Verkehrseinschränkungen
unfall+en verkehr+s+einschränkung+en,3.078806312953962,-0.2238894080566284,-0.17170350668172749,-0.5229561187663107,0.6509973860619735,unfall+en verkehr+s+einschränkung+en
verkehr+s+einschränkung+en eisig+e,2.902086024794671,-0.16477724422275067,-0.11259134284784948,-0.45094544915493745,0.5889811196633611,verkehr+s+einschränkung+en eisig+e
blockierte,4.655298645368669,-0.637353511418289,-0.585167610043388,-0.36822130876157183,0.6214253157960354,blockierte
nacht+e blockier+t+e,3.3469670592281475,-0.3074020272223575,-0.25521612584745634,-0.5842747344281369,0.7044697284334173,nacht+e blockier+t+e
blockier+t+e auto+bahn+en,4.006791010468276,-0.4873381211055393,-0.4351522197306381,-0.47108146105335674,0.66909909132642,blockier+t+e auto+bahn+en
auto+bahn+en frostig+e,3.758530839669527,-0.423375593836335,-0.37118969246143396,-0.6811320494647947,0.7745439821371836,auto+bahn+en frostig+e
frostig+e aussicht+en,4.0254033531702795,-0.49197256473886214,-0.4397866633639611,-0.7419774213925919,0.8122863575763619,frostig+e aussicht+en
aussicht+en was,4.739432886153095,-0.6552649311989873,-0.6030790298240862,-0.8937666982645553,0.8909894077803544,aussicht+en was
was winter+einbruch,6.279709984316274,-0.9366712454938299,-0.8844853441189288,-1.252061799225551,1.0131079639607203,was winter+einbruch
bewirkte,4.298520803425941,-0.5576184112363965,-0.5054325098614955,-0.7691398212521495,0.8327033823777624,bewirkte
winter+einbruch bewirk+te,4.298520803425941,-0.5576184112363965,-0.5054325098614955,-0.7691398212521495,0.8327033823777624,winter+einbruch bewirk+te
worauf,5.973080775439317,0.08809487494541579,-0.8344243826339235,-0.3214407631453836,0.4999955108957581,worauf
bewirk+te worauf,3.8889393480824346,-0.45748390621166224,-0.40529800483676104,-0.6497363576843977,0.7648786757051677,bewirk+te worauf
Urlaubsrückkehrer,6.2434871306493624,-0.930886308252595,-0.8787004068776939,-0.4806501319518312,0.7332469969264869,Urlaubsrückkehrer
pendler urlaub+s+rückkehrer,3.600765828352532,-0.380493999857599,-0.32830809848269793,-0.5244849228312402,0.6836402931144194,pendler urlaub+s+rückkehrer
urlaub+s+rückkehrer nächst+en,3.2581680173351995,-0.28051252646992103,-0.22832662509501986,-0.33831163076128273,0.5296122933050517,urlaub+s+rückkehrer nächst+en
tag+en ein+stell+en,3.486861157991369,-0.3483493967850672,-0.29616349541016623,-0.3071370054255441,0.5182710015613474,tag+en ein+stell+en
kälte winter+einbruch,4.077619598785618,-0.5048608334048422,-0.452674932029941,-0.5473715986217814,0.7181986389654372,kälte winter+einbruch
winter+einbruch vielerorts,3.068030481963648,-0.2203832658280948,-0.1681973644531938,-0.33949224162733943,0.5158170946724209,winter+einbruch vielerorts
deutschland verkehr,2.716945592469416,-0.09885575231032463,-0.04666985093542353,-0.2861074522636515,0.43236716526581703,deutschland verkehr
verkehr behinder+t,3.8713097937799237,-0.4529403447076799,-0.40075444333277893,-0.015210215252099925,0.19323104972969363,verkehr behinder+t
Reisepläne,2.588760700562863,-0.050526714126940715,0.0016591872479603314,-0.26984089827949187,0.4001936963057877,Reisepläne
behinder+t reise+plan+e,2.588760700562863,-0.050526714126940715,0.0016591872479603314,-0.26984089827949187,0.4001936963057877,behinder+t reise+plan+e
durchkreuzt,3.110539661696322,-0.23414368272012484,-0.18195778134522383,-0.46630621113765236,0.6162990682527345,durchkreuzt
reise+plan+e durch+kreuz+t,2.5412314254257664,-0.0319962236277141,0.02018967774718698,-0.2641587520452416,0.3878773333524613,reise+plan+e durch+kreuz+t
Bundesweit,2.494160853785558,-0.013299788404851454,0.038886112970049624,-0.2586873187426598,0.37541680026439833,Bundesweit
bundesweit geb,2.460153039925453,0.00042899371751617415,0.0526148950924174,-0.2548186759139883,0.3662271530596609,bundesweit geb
geb unfall+e,3.9005393070007432,-0.46046227434306336,-0.4082763729681622,-0.07382115507651524,0.284335559720944,geb unfall+e
unfall+e vielfach,2.41787696060933,0.01776268695757748,0.06994858833247844,-0.25009368847657504,0.35455407366321606,unfall+e vielfach
vielfach bleib,2.3970737946956424,0.026403811827500394,0.07858971320240153,-0.24779803981857523,0.34869797684232084,vielfach bleib
bleib dabei,2.3780259621719826,0.03438183721944029,0.08656773859434126,-0.24571064924378863,0.34326561953247264,bleib dabei
Blechschäden.…,2.349555392554363,0.04642643747976947,0.09861233885467054,-0.24261282440712634,0.33501162689016284,Blechschäden.…
dabei blechschäden.…,2.349555392554363,0.04642643747976947,0.09861233885467054,-0.24261282440712634,0.33501162689016284,dabei blechschäden.…
+3101,2.3228978784845817,0.05783706130498866,0.11002296267988998,-0.23973179528543032,0.32712628791885434,+3101
blechschäden.… +3101,2.3228978784845817,0.05783706130498866,0.11002296267988998,-0.23973179528543032,0.32712628791885434,blechschäden.… +3101
+3101 chars,2.3137327361374234,0.06179042962170511,0.11397633099660623,-0.23874472275590583,0.3243778965833479,+3101 chars
frost sturm,6.7248525508832016,-1.0051574466497566,-0.9529715452748555,0.21818084699085058,-0.18103781475550498,frost sturm
sturm hamburg,5.862046920283032,-0.8678462933205641,-0.8156603919456629,0.19500691620213678,-0.14711872645620466,sturm hamburg
schleswig-holstein polar+e,2.9459267446327466,-0.17977089860816814,-0.12758499723326713,0.0417611781368736,-0.009937761154876823,schleswig-holstein polar+e
kaltluft bring+t,5.575380539817459,-0.8177080202013625,-0.7655221188264615,0.04663886861428623,0.1739047398828831,kaltluft bring+t
besonders raum,4.067176580531901,-0.5022964907874342,-0.45011058941253307,0.11309935559010582,-0.04362772754872178,besonders raum
raum hamburg,3.7140053237529242,-0.4114583432792933,-0.3592724419043922,0.07313640436129146,0.015055769918580673,raum hamburg
hamburg kräftig,3.3427841318806646,-0.3061514791008752,-0.25396557772597417,0.06196959095581966,4.1132694547285555e-05,hamburg kräftig
kräftig schnei+en,3.9815288204243102,-0.481013318195143,-0.42882741682024206,0.09096499192261628,-0.0001514552271198647,kräftig schnei+en
DWD-Meteorologe,6.849234727785686,-1.0234843743831648,-0.9712984730082636,0.18415405801094933,-0.08127229044672693,DWD-Meteorologe
ein dwd-meteorolog+e,4.140939984333306,-0.5202702583427379,-0.4680843569678367,0.004772873774562964,0.17823891493730123,ein dwd-meteorolog+e
dwd-meteorolog+e verrat,3.879272863016602,-0.454995176554829,-0.4028092751799279,-0.0033780696973050818,0.17411787861504152,dwd-meteorolog+e verrat
verrat winterlich,3.200105603526102,-0.2625312572845114,-0.2103453559096103,-0.05790915567020845,0.20306755514972025,verrat winterlich
winterlich nächst+en,3.1357231383237103,-0.24220726053895503,-0.1900213591640539,-0.06167351170888218,0.2020357409163006,winterlich nächst+en
hin+zu+füg+en polar+e,3.714203794012226,-0.4115117801861446,-0.35932587881124356,-0.04743233598568083,0.23258833138900348,hin+zu+füg+en polar+e
+3668,2.300827391785589,0.06738375927381891,0.1195696606487201,-0.04631137110984903,0.04174424187544635,+3668
verrat +3668,2.300827391785589,0.06738375927381891,0.1195696606487201,-0.04631137110984903,0.04174424187544635,verrat +3668
+3668 chars,2.2893697323280415,0.07237599945166984,0.12456190082657091,-0.04730790577298344,0.04084671691887934,+3668 chars
schleswig-holstein hier,2.7375201023724984,-0.10639988536952455,-0.054213983994623495,0.038703778126928615,-0.03809853450368381,schleswig-holstein hier
ein kalt+e,2.682749776115021,-0.08618975129300613,-0.034003849918105025,0.03219525752162242,-0.034134283093350926,ein kalt+e
kalt+e polar+e,4.009825586115726,-0.4880951925597694,-0.43590929118486843,-0.12282226559400292,0.35607059425131093,kalt+e polar+e
Luftmasse,3.418227039249458,-0.32846945399907673,-0.2762835526241758,0.09389903006340661,-0.06290952145552042,Luftmasse
polar+e luft+masse,2.600850234391646,-0.05518585171926873,-0.0029999503443676138,0.02200087038936761,-0.02821515084413612,polar+e luft+masse
luft+masse sorg+t,2.567416586150153,-0.042247620859895404,0.009938280515005825,0.015839239821534668,-0.021956513185547182,luft+masse sorg+t
woche+n+ende hamburg,3.6497076123622705,-0.3939945051050571,-0.34180860373015615,0.10375253860012748,-0.06035994647190642,woche+n+ende hamburg
schleswig-holstein winterlich+es,3.114358325711871,-0.23537058298492847,-0.18318468161002757,0.061841431794020234,-0.028895641890748853,schleswig-holstein winterlich+es
glätte teils,6.38076252833957,-0.9526350556848957,-0.9004491543099946,0.15621766426476968,-0.025595767170027012,glätte teils
stürmischem,3.075064023801674,-0.22267316871169232,-0.1704872673367912,0.0745388460672565,-0.06326669871698307,stürmischem
teils stürmisch+em,3.075064023801674,-0.22267316871169232,-0.1704872673367912,0.0745388460672565,-0.06326669871698307,teils stürmisch+em
stürmisch+em wind,2.8828219391369894,-0.1581171013175791,-0.10593119994267805,0.05493745611817176,-0.04872414494236296,stürmisch+em wind
Tiefs,4.9510401398291854,-0.6989451306864076,-0.6467592293115066,-0.2473904814260941,0.5300558466247504,Tiefs
rand+e tief+s,2.682749776115021,-0.08618975129300613,-0.034003849918105025,0.03219525752162242,-0.034134283093350926,rand+e tief+s
tief+s ostsee,2.590009421903799,-0.05100896042697201,0.0011769409479290194,0.02060655715623859,-0.027430769361913545,tief+s ostsee
ostsee st…,2.5549799275290876,-0.037391814393256936,0.014794086981643929,0.01602427956079199,-0.0248924059895878,ostsee st…
+3494,2.5323825379897005,-0.028508021146281263,0.023677880228619826,0.013003586512592235,-0.02325073184420738,+3494
st… +3494,2.5323825379897005,-0.028508021146281263,0.023677880228619826,0.013003586512592235,-0.02325073184420738,st… +3494
+3494 chars,2.507524290349597,-0.018643374807084914,0.03354252656781599,0.009619378920202289,-0.02143979944222004,+3494 chars
verkehr bayern,3.5233412982202434,-0.35875721874416217,-0.30657131736926096,-0.1145552707150877,0.31312568242726485,verkehr bayern
glätte last+wagen,2.774888560360338,-0.11995803488476747,-0.06777213350986631,-0.038040479115038335,0.11696264142340532,glätte last+wagen
kipp+t bei,2.458683258067068,0.0010266073859071924,0.0532125087608082,-0.0564573988863557,0.0941343486796825,kipp+t bei
Amberg-Sulzbach,2.7317162964895996,-0.10427753861463208,-0.052091637239730884,-0.022133135217476264,0.08198869744858278,Amberg-Sulzbach
unfall amberg-sulzbach,2.356902092275977,0.04330446911504593,0.0954903704899471,-0.0633432376395922,0.08502646438371984,unfall amberg-sulzbach
amberg-sulzbach zwei,2.285404274587471,0.07410961896062787,0.12629552033552896,-0.06851601029474488,0.07797866136564056,amberg-sulzbach zwei
zwei person+en,2.499969902507689,-0.01562613972620932,0.03655976164869169,0.007389607131669121,-0.018422564361344526,zwei person+en
person+en schwer,2.2530796789234655,0.08835452655319015,0.14054042792809132,-0.07095350212455602,0.07459622226302898,person+en schwer
Schwandorf,2.2144759560633314,0.10563676625769734,0.15782266763259836,-0.0739500823816893,0.07038388666085142,Schwandorf
bei schwan+dorf,2.2144759560633314,0.10563676625769734,0.15782266763259836,-0.0739500823816893,0.07038388666085142,bei schwan+dorf
schwan+dorf kipp+t,2.1976949284498923,0.11324350179379196,0.165429403168693,-0.0752828584918483,0.06849118459353196,schwan+dorf kipp+t
Bundesstraße,5.2695596707656,-0.7612942520494732,-0.7091083506745719,0.13842226519656275,-0.02739537890034695,Bundesstraße
auf bund+es+straße,2.129672591216783,0.14468429821604303,0.19687019959094404,-0.08088287501300406,0.060408842200214766,auf bund+es+straße
bund+es+straße nahe,2.1169050546400747,0.15069741094428973,0.20288331231919082,-0.08197086195960954,0.058814206757571756,bund+es+straße nahe
Kümmersbruck,2.1131927613969888,0.1524525921989823,0.20463849357388356,-0.08228947673389916,0.05834571532208947,Kümmersbruck
nahe kümmersbruck,2.1131927613969888,0.1524525921989823,0.20463849357388356,-0.08228947673389916,0.05834571532208947,nahe kümmersbruck
kümmersbruck land+kreis,2.102087906728147,0.15772146098057405,0.20990736235547502,-0.08324875802314426,0.056931064551115886,kümmersbruck land+kreis
land+kreis amberg-sulzbach,2.095685044969133,0.1607720627154462,0.21295796409034742,-0.08380611750858007,0.05610628205549173,land+kreis amberg-sulzbach
amberg-sulzbach gerat,2.086187772280742,0.165314185076173,0.217500086451074,-0.08463864361008674,0.054870408147589284,amberg-sulzbach gerat
30-Jähriger,2.080132754957757,0.16822083690310047,0.22040673827800156,-0.0851730785685723,0.054074582784122506,30-Jähriger
gerat 30-jährig+er,2.080132754957757,0.16822083690310047,0.22040673827800156,-0.0851730785685723,0.054074582784122506,gerat 30-jährig+er
30-jährig+er freitag+abend,2.07242432909935,0.17193345761197634,0.22411935898687738,-0.0858576109214688,0.053052431071484794,30-jährig+er freitag+abend
freitag+abend auto,2.0612332317405677,0.1773480932154494,0.22953399459035037,-0.08685980946015681,0.05155022391836935,freitag+abend auto
Schleudern,3.1492197007250073,-0.246502155017242,-0.19431625364234104,0.06194043034585692,-0.02432291978032138,Schleudern
auto schleuder+n,2.057354519102674,0.17923160961438367,0.2314175109892846,-0.08720950492552905,0.05102446211027219,auto schleuder+n
stieß,2.4675046097662103,-0.0025548074381955142,0.049631093936705575,-0.055885176865228925,0.09487717827916979,stieß
schleuder+n stoß,2.051230154361072,0.18221286460333846,0.2343987659782396,-0.08776414442284335,0.0501888717864911,schleuder+n stoß
entgegenkommenden,2.045122386268727,0.18519491878834804,0.23738082016324907,-0.08832032983705107,0.04934885906616465,entgegenkommenden
stoß entgegenkomm+end+en,2.045122386268727,0.18519491878834804,0.23738082016324907,-0.08832032983705107,0.04934885906616465,stoß entgegenkomm+end+en
entgegenkomm+end+en wagen,2.038718218411333,0.1883312670090401,0.2405171683839412,-0.08890680466739033,0.048460827303925036,entgegenkomm+end+en wagen
wagen zusammen,2.036683798430313,0.18932965693062417,0.2415155583055252,-0.08909382243516283,0.048177156786493744,wagen zusammen
Durc…,2.0333964954878794,0.19094500769515743,0.24313090907005847,-0.08939674286972886,0.04771717996106851,Durc…
+2421,2.84528383510491,-0.14501027581688228,-0.09282437444198105,0.07417571249146077,-0.09980572974972436,+2421
durc… +2421,2.031168598751173,0.19204126124660506,0.24422716262150615,-0.08960255441273547,0.04740430482969741,durc… +2421
+2421 chars,2.8300657038431067,-0.1396473752127774,-0.0874614738378764,0.07213442786326352,-0.09765041608587796,+2421 chars
schnee nrw,4.183224808317683,-0.5304298812598087,-0.47824397988490763,0.0019989453790073704,0.18559373547105767,schnee nrw
nrw zahlreich+e,4.422305397396155,-0.5860085901551606,-0.5338226887802597,0.008349672318791976,0.18897397536859198,nrw zahlreich+e
sperrung+en hier,2.3833676613170947,0.03213808179464296,0.084323983169544,-0.08387132520009406,0.12524582308841814,sperrung+en hier
thema glätte,9.86167772204152,0.8834502655795954,-1.3358178540517447,-0.04300514558847413,-0.21142065823730627,thema glätte
eis+glätte straße+n,3.582347498823186,-0.37536575836801067,-0.3231798569931096,-0.018138897651442245,0.17532175459347202,eis+glätte straße+n
straße+n nrw,6.176569805832564,-0.9201105166951964,-0.8679246153202954,0.2291119890310573,-0.23637679941130366,straße+n nrw
sperrung+en ge+sorg+t,2.222449889943718,0.10204241163379882,0.15422831300869985,-0.09805201587698353,0.11305162193875201,sperrung+en ge+sorg+t
berichteten,2.189736112984983,0.11687151286430061,0.16905741423920148,-0.10118570612643546,0.11028179331400066,berichteten
der bericht+eten,2.189736112984983,0.11687151286430061,0.16905741423920148,-0.10118570612643546,0.11028179331400066,der bericht+eten
bericht+eten mehrere,2.164442360378988,0.12848979506476316,0.18067569643966416,-0.1036727333527643,0.10806453592738477,bericht+eten mehrere
mehrere polizei+dienst+stelle+n,2.1496131319278526,0.13536466576808778,0.1875505671429888,-0.10515772908126934,0.10673264852385221,mehrere polizei+dienst+stelle+n
wetter+dienst+es lieg+en,2.066827241358121,0.17463785528255624,0.2268237566574573,-0.11383557430400812,0.09883159944087062,wetter+dienst+es lieg+en
lieg+en tem…,2.05672299758677,0.17953861477814267,0.23172451615304368,-0.11494218223033731,0.0978097029715355,lieg+en tem…
+1412,2.611762349889959,-0.059372670233844155,-0.00718676885894315,-0.00419836437567138,0.027271595045314376,+1412
tem… +1412,2.051551685665427,0.1820561264107899,0.23424202778569084,-0.11551273017962928,0.09728157317003808,tem… +1412
+1412 char+s,2.046598756174189,0.18447328116049613,0.23665918253539733,-0.11606187121711475,0.09677245202722724,+1412 char+s
winter+einbruch mecklenburg-vorpommern,4.535928666764716,-0.6113772872013555,-0.5591913858264547,-0.6202454719350101,0.7725704824997813,winter+einbruch mecklenburg-vorpommern
schwerin ein,2.493823951255855,-0.013164702776733662,0.039021198598167356,-0.31466295616604734,0.4320201922522022,schwerin ein
ostsee bring+t,3.1706611020663407,-0.2532875626149448,-0.20110166124004358,-0.33554996952831107,0.5206824077048233,ostsee bring+t
bring+t woche+n+ende,4.76164735919072,-0.6599411391551665,-0.6077552377802653,-0.273146138484859,0.54728867690334,bring+t woche+n+ende
woche+n+ende kalt+e,3.1444255552796543,-0.2449786670614972,-0.19279276568659615,-0.30405171453995267,0.49075031932112945,woche+n+ende kalt+e
polar+e meer+es+luft,4.350895757089533,-0.5697291919931943,-0.5175432906182931,-0.14966204596974333,0.4058957769470368,polar+e meer+es+luft
meer+es+luft mecklenburg-vorpommern,3.4439256557807836,-0.335959446662993,-0.2837735452880919,-0.4076889640392731,0.5968915772844378,meer+es+luft mecklenburg-vorpommern
Unterstützt,3.2060829439191187,-0.2643973722398748,-0.21221147086497388,-0.24021165960435437,0.43398026130859224,Unterstützt
unter+stütz+t kopier+e,2.4915992697897065,-0.01227222825042973,0.039913673124471395,-0.20614062011574,0.31552226074078576,unter+stütz+t kopier+e
Ost…,2.6629551900921524,-0.07878392675930522,-0.026598025384403996,-0.062047375756591666,0.1400149479570602,Ost…
sturm+tief ost…,2.3497542350656246,0.046341811214578484,0.09852771258947945,-0.18472132617713632,0.265140685930944,sturm+tief ost…
+2405,2.337213742404484,0.05169304153953681,0.10387894291443779,-0.18578162601245282,0.26420538073768696,+2405
ost… +2405,2.337213742404484,0.05169304153953681,0.10387894291443779,-0.18578162601245282,0.26420538073768696,ost… +2405
+2405 char+s,2.3254854957350855,0.05672372046819809,0.108909621843099,-0.18674874781646847,0.2632745369682317,+2405 char+s
kleinräumiges,2.566893842401401,-0.04204399322271505,0.01014190815218613,-0.20015668459880873,0.3195938741227363,kleinräumiges
unter+stütz+t kleinräumig+es,2.566893842401401,-0.04204399322271505,0.01014190815218613,-0.20015668459880873,0.3195938741227363,unter+stütz+t kleinräumig+es
kleinräumig+es tief,2.6253719798325545,-0.06457003952848069,-0.012384138153579635,-0.1867042723125314,0.31157842867487434,kleinräumig+es tief
tief norddeutschland,2.6859552783646654,-0.08738389498241783,-0.035197993607516596,-0.17548867827515532,0.3059877981538953,tief norddeutschland
norddeutschland sorg+t,2.8476154676569934,-0.14582941297651072,-0.0936435116016096,-0.15201890996944437,0.2967558016747584,norddeutschland sorg+t
sorg+t wetter+lage,3.0438205336514095,-0.21246092777527836,-0.16027502640037725,-0.12998088030424876,0.2901003351039222,sorg+t wetter+lage
wetter+lage schnee,4.234928530430786,-0.5427138989517282,-0.4905279975768272,-0.05104088895197974,0.2717408467066386,wetter+lage schnee
+2011,3.1632987304376705,-0.2509628320706688,-0.1987769306957677,-0.11466991763484168,0.28178996216116586,+2011
schnee +2011,3.1632987304376705,-0.2509628320706688,-0.1987769306957677,-0.11466991763484168,0.28178996216116586,schnee +2011
+2011 chars,2.978221228909629,-0.19067366617075251,-0.13848776479585148,-0.1300596746234733,0.28307402355335204,+2011 chars
brandenburg griff,4.803712879067461,-0.6687365822979969,-0.616550680923096,0.1423619137932588,-0.06222530534399423,brandenburg griff
griff hier,3.5670672801835446,-0.3710912149603942,-0.31890531358549323,0.17525928031826932,-0.26512637204284967,griff hier
schnee+fall eis+glätte,3.4754425502574846,-0.34506927042163243,-0.29288336904673135,0.09539426804878313,-0.059716198253385526,schnee+fall eis+glätte
eis+glätte sorg+en,3.1533730659024495,-0.24782014141822437,-0.1956342400433233,0.07281854238549654,-0.0481082438973352,eis+glätte sorg+en
sorg+en berlin,3.8656798983984046,-0.45148502510686267,-0.3992991237319616,0.19967335661003022,-0.30640564009286286,sorg+en berlin
brandenburg verkehr+s+behinderung+en,2.6811121486492064,-0.08557913620273461,-0.03339323482783353,0.02865086686005421,-0.026838461410332172,brandenburg verkehr+s+behinderung+en
glättebedingt,2.5148628729394495,-0.02156572530455308,0.030620176070348108,0.008567256517028669,-0.017696682899540142,glättebedingt
geb+e glätte+beding+t,2.5148628729394495,-0.02156572530455308,0.030620176070348108,0.008567256517028669,-0.017696682899540142,geb+e glätte+beding+t
glätte+beding+t mehr,2.463387219375292,-0.000884768228028632,0.05130113314687246,0.001711361438036963,-0.014643072518189965,glätte+beding+t mehr
üblich,3.654752943654226,1.1801118028954156,-0.3431900423882551,-0.2780634001358174,-0.14800286326730056,üblich
unfall+e üblich,2.4124117988303873,0.02002555958618963,0.07221146096109056,-0.005414290319874314,-0.011503722946600707,unfall+e üblich
üblich sag+te,2.391741392392049,0.028630836383332216,0.08081673775823339,-0.008404969349117788,-0.01019632523648501,üblich sag+te
Polizeisprecher,3.9072674825944844,-0.4621857230503456,-0.4099998216754446,0.20288468681343474,-0.31228331219347605,Polizeisprecher
sag+te polizei+sprecher,2.368289001649821,0.03848479888799717,0.09067070026289827,-0.011872296743186359,-0.008687974439616103,sag+te polizei+sprecher
Nauen,2.324148848077698,0.057298667913683286,0.10948456928858455,-0.01862172452291943,-0.0057743043048648305,Nauen
Havelland,2.308470765229341,0.06406725416206427,0.11625315553696536,-0.021092350676731115,-0.0047150555518668535,Havelland
nauen havelland,2.308470765229341,0.06406725416206427,0.11625315553696536,-0.021092350676731115,-0.0047150555518668535,nauen havelland
havelland komm,2.292373480769781,0.07106481777588801,0.12325071915078929,-0.023670613287226035,-0.003613769931130669,havelland komm
komm bus,2.28038253772479,0.07630934448178782,0.1284952458566888,-0.02561918425488399,-0.002784214544649904,komm bus
+631,2.4935274850977507,-0.01304581556285391,0.03914008581204718,-0.12425944911717124,0.20801314012390176,+631
bus +631,2.2650310930454327,0.08306406662389998,0.13524996799880107,-0.028149566930417327,-0.0017104866168518127,bus +631
+631 chars,2.4848780575311817,-0.00957103384997516,0.04261486752492581,-0.12479356510009162,0.20729792899970778,+631 chars
winter+wetter familie+n,2.3897081185363245,0.029481320728565606,0.08166722210346661,-0.08335099161331438,0.12568249350562058,winter+wetter familie+n
familie+n nutz+en,3.167327888490341,-0.25223574195439524,-0.20004984057949407,-0.03496397431921261,0.16270969261513468,familie+n nutz+en
Nürburgring,3.6816610267428915,-0.40271146323005574,-0.35052556185515465,-0.013831361803348331,0.17643394726299366,Nürburgring
nutz+en nürburgring,3.2957715599868136,-0.291987748310317,-0.23980184693541604,-0.029098122083589202,0.16668101492839527,nutz+en nürburgring
nürburgring spazier+gang+e,3.8028574051633086,-0.4351001798091745,-0.38291427843427334,-0.009645272630596785,0.17895412656563026,nürburgring spazier+gang+e
spazier+gang+e schnee,6.126349617763218,-0.9119465248369377,-0.8597606234620367,0.04003712690730251,0.20296537668706052,spazier+gang+e schnee
sie familie+n,2.3897081185363245,0.029481320728565606,0.08166722210346661,-0.08335099161331438,0.12568249350562058,sie familie+n
Schneeschlitten,4.033602680865327,-0.4940073890061564,-0.44182148763125545,-0.0023343790064081684,0.18318808737622008,Schneeschlitten
schnee+schlitten statt,2.792383179840324,-0.12624286446789693,-0.07405696309299592,-0.05503751715976635,0.14823954583409008,schnee+schlitten statt
Rennauto,2.6634609661608337,-0.07897383909636801,-0.02678793772146689,-0.06319618924343538,0.14198796695585347,Rennauto
statt renn+auto,2.6634609661608337,-0.07897383909636801,-0.02678793772146689,-0.06319618924343538,0.14198796695585347,statt renn+auto
renn+auto zahlreich+e,2.5238945356020506,-0.025150606100650057,0.02703529527425114,-0.07293904109549207,0.13425586389405944,renn+auto zahlreich+e
rheinland-pfalz winterlich+e,2.2430429241979857,0.09281916076505879,0.14500506213995987,-0.09612563127938009,0.11474098662977956,rheinland-pfalz winterlich+e
Spaziergang,5.010791803422522,-0.7109413941258037,-0.6587554927509026,0.021551386570108425,0.1954153160702922,Spaziergang
wetter spazier+gang,2.170395451414129,0.12574316645437364,0.1779290678292748,-0.10308223676142426,0.10859249684451999,wetter spazier+gang
spazier+gang nürburgring,2.1345212060246057,0.14241019102113273,0.19459609239603373,-0.10668998923097507,0.10535215175844978,spazier+gang nürburgring
